ID,Name,Nationality,Overall,Value,Wage,Preferred Foot,Work Rate,Body Type,Position,Height,Weight,Release Clause,Year,in_2019,in_2020,in_2021,in_2022,in_2023,Age in 2019,Age in 2023,2019 Club,2020 Club,2021 Club,2022 Club,2023 Club,Total Clubs 2019-2023
198784,A. Oxlade-Chamberlain,England,77,€10.5M,€90K,Right,High/ High,Normal (170-185),Substitute,175cm,70kg,€19.4M,2023,1,1,1,1,1,24,28,Liverpool,Liverpool,Liverpool,Liverpool,Liverpool,1
207439,L. Paredes,Argentina,80,€18.5M,€79K,Right,Medium/ Medium,Normal (170-185),Reserve,180cm,75kg,€34.2M,2023,1,1,1,1,1,24,28,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,1
183427,F. Delph,England,75,€3.9M,€58K,Left,Medium/ High,Lean (170-185),Substitute,174cm,78kg,€7.4M,2023,1,1,1,1,1,28,31,Manchester City,Everton,Everton,Everton,Everton,2
190460,C. Eriksen,Denmark,82,€29M,€135K,Right,Medium/ Low,Unique,Substitute,181cm,76kg,€55.1M,2023,1,1,1,1,1,26,30,Tottenham Hotspur,Inter,Inter,Inter,Manchester United,3
221363,D. van de Beek,Netherlands,79,€25.5M,€105K,Right,High/ Medium,Unique,Substitute,184cm,74kg,€50.4M,2023,1,1,1,1,1,21,25,Ajax,Ajax,Manchester United,Manchester United,Manchester United,2
230183,G. Armão,Brazil,78,€15M,€24K,Left,High/ High,Normal (185+),Left Back,186cm,73kg,€28.5M,2023,1,1,1,1,1,30,22,Internacional,Internacional,Internacional,Internacional,Internacional,1
173208,D. Criscito,Italy,75,€1.5M,€6K,Left,Medium/ High,Lean (170-185),Left Back,183cm,75kg,€2.3M,2023,1,1,1,1,1,31,35,Genoa,Genoa,Genoa,Genoa,Toronto FC,2
231747,K. Mbappé,France,91,€190.5M,€230K,Right,High/ Low,Unique,Striker,182cm,73kg,€366.7M,2023,1,1,1,1,1,19,23,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,1
200104,H. Son,Korea Republic,89,€101M,€240K,Right,High/ Medium,Unique,Left Wing,183cm,78kg,€191.9M,2023,1,1,1,1,1,25,29,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,1
223959,L. Torreira,Uruguay,81,€28.5M,€73K,Right,Medium/ High,Normal (170-),Left Centre Midfield,166cm,60kg,€56.3M,2023,1,1,1,1,1,22,26,Arsenal,Arsenal,Arsenal,Fiorentina,Galatasaray SK,3
197781,I. sco,Spain,82,€29.5M,€39K,Right,Medium/ Medium,Normal (170-185),Centre Attacking Midfield,176cm,79kg,€62.0M,2023,1,1,1,1,1,26,30,Real Madrid,Real Madrid,Real Madrid,Real Madrid CF,Sevilla FC,3
181783,M. Mandžukić,Croatia,78,€7M,€43K,Right,High/ High,Lean (185+),Substitute,190cm,85kg,€11.9M,2023,1,1,1,1,1,32,34,Juventus,Juventus,Juventus,AC Milan,AC Milan,2
202562,J. Roussillon,France,76,€6.5M,€38K,Left,High/ Medium,Normal (170-185),Left Back,175cm,80kg,€11.1M,2023,1,1,1,1,1,25,29,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,1
156519,H. Herrera,Mexico,80,€16.5M,€12K,Right,Medium/ Medium,Normal (185+),Left Centre Midfield,185cm,78kg,€23.9M,2023,1,1,1,1,1,28,32,FC Porto,Atlético Madrid,Atlético Madrid,Atlético de Madrid,Houston Dynamo,4
186561,A. Ramsey,Wales,76,€6M,€38K,Right,Medium/ Medium,Lean (170-185),Left Centre Midfield,183cm,76kg,€11.4M,2023,1,1,1,1,1,27,31,Arsenal,Juventus,Juventus,Juventus,OGC Nice,3
207494,J. Lingard,England,78,€14M,€65K,Right,High/ Medium,Lean (170-185),Centre Attacking Midfield,175cm,60kg,€28.0M,2023,1,1,1,1,1,25,29,Manchester United,Manchester United,Manchester United,Manchester United,Nottingham Forest,2
233927,L. Paquetá,Brazil,82,€46M,€70K,Left,High/ High,Normal (170-185),Left Centre Midfield,180cm,72kg,€90.9M,2023,1,1,1,1,1,20,24,Milan,Milan,Milan,Olympique Lyonnais,Olympique Lyonnais,2
54050,W. Rooney,England,76,€3.5M,€29K,Right,Medium/ Medium,Stocky (170-185),Substitute,176cm,83kg,€6.7M,2023,1,1,1,1,1,32,34,DC United,Derby County,Derby County,Derby County,Derby County,2
205070,P. ortu,Spain,78,€13.5M,€33K,Right,High/ Medium,Normal (170-),Right Midfield,167cm,66kg,€6.3M,2023,1,1,1,1,1,26,30,Girona FC,Real Sociedad,Real Sociedad,Real Sociedad,Getafe CF,3
202166,J. Draxler,Germany,79,€17.5M,€88K,Right,Medium/ Medium,Lean (185+),Reserve,187cm,77kg,€32.4M,2023,1,1,1,1,1,24,28,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,1
203843,D. Suárez,Uruguay,77,€3.9M,€26K,Right,High/ Medium,Normal (170-185),Right Back,173cm,68kg,€8.2M,2023,1,1,1,1,1,30,34,Getafe CF,Getafe CF,Getafe CF,Getafe CF,Getafe CF,1
199564,S. Roberto,Spain,80,€18M,€125K,Right,Medium/ Medium,Lean (170-185),Substitute,178cm,68kg,€36.9M,2023,1,1,1,1,1,26,30,FC Barcelona,FC Barcelona,FC Barcelona,FC Barcelona,FC Barcelona,1
211241,R. Peña,Spain,78,€12M,€28K,Right,High/ Low,Normal (170-),Substitute,170cm,65kg,€25.2M,2023,1,1,1,1,1,26,30,SD Eibar,Villarreal CF,Villarreal CF,Villarreal CF,CA Osasuna,3
231677,M. Rashford,England,81,€37M,€120K,Right,Medium/ Low,Unique,Substitute,186cm,70kg,€73.1M,2023,1,1,1,1,1,20,24,Manchester United,Manchester United,Manchester United,Manchester United,Manchester United,1
211748,K. Demirbay,Germany,81,€25.5M,€65K,Left,High/ Medium,Normal (170-185),Left Defensive Midfield,183cm,71kg,€43.4M,2023,1,1,1,1,1,24,28,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bayer 04 Leverkusen,2
208670,H. Ziyech,Morocco,83,€35.5M,€155K,Left,High/ High,Unique,Substitute,181cm,65kg,€65.7M,2023,1,1,1,1,1,25,29,Ajax,Ajax,Chelsea,Chelsea,Chelsea,2
171688,F. Coentrão,Portugal,75,€3.9M,€10K,Left,High/ High,Lean (170-185),Left Back,179cm,66kg,€8.2M,2023,1,1,1,1,1,30,32,Rio Ave FC,Rio Ave FC,Rio Ave FC,Rio Ave FC,Rio Ave FC,1
205407,D. Baselli,Italy,72,€2.2M,€3K,Right,High/ Medium,Lean (170-185),Substitute,182cm,75kg,€3.4M,2023,1,1,1,1,1,26,30,Torino,Torino,Torino,Torino F.C.,Como,3
204923,M. Sabitzer,Austria,80,€21M,€67K,Right,High/ High,Normal (170-185),Substitute,178cm,76kg,€34.7M,2023,1,1,1,1,1,24,28,RB Leipzig,RB Leipzig,RB Leipzig,FC Bayern München,FC Bayern München,2
226271,F. abián,Spain,83,€44.5M,€75K,Left,Medium/ Medium,Normal (185+),Right Centre Midfield,189cm,70kg,€79.0M,2023,1,1,1,1,1,22,26,Napoli,Napoli,Napoli,Napoli,Napoli,1
190815,D. Blind,Netherlands,80,€13.5M,€20K,Left,Medium/ Medium,Normal (170-185),Left Centre Back,180cm,72kg,€18.9M,2023,1,1,1,1,1,28,32,Ajax,Ajax,Ajax,Ajax,Ajax,1
152908,A. Young,England,74,€1.4M,€43K,Right,High/ Medium,Lean (170-185),Reserve,175cm,65kg,€2.7M,2023,1,1,1,1,1,32,36,Manchester United,Inter,Inter,Aston Villa,Aston Villa,3
222492,L. Sané,Germany,84,€49.5M,€90K,Left,Medium/ Medium,Unique,Substitute,183cm,80kg,€85.4M,2023,1,1,1,1,1,22,26,Manchester City,Manchester City,FC Bayern München,FC Bayern München,FC Bayern München,2
230337,A. Trigo,Brazil,77,€3.9M,€23K,Left,High/ Medium,Lean (170-185),Left Midfield,175cm,68kg,€7.4M,2023,1,1,1,1,1,30,34,Fluminense,Fluminense,Fluminense,Fluminense,Fluminense,1
190483,D. Costa,Brazil,80,€20.5M,€85K,Left,High/ Low,Unique,Substitute,172cm,75kg,€6.3M,2023,1,1,1,1,1,27,29,Juventus,Juventus,Juventus,FC Bayern München,FC Bayern München,2
212404,F. Bernardeschi,Italy,79,€17.5M,€12K,Left,Medium/ Medium,Normal (185+),Substitute,185cm,77kg,€26.3M,2023,1,1,1,1,1,24,28,Juventus,Juventus,Juventus,Juventus,Toronto FC,2
184432,A. zpilicueta,Spain,82,€20M,€115K,Right,Medium/ Medium,Normal (170-185),Right Centre Back,178cm,77kg,€37.0M,2023,1,1,1,1,1,28,32,Chelsea,Chelsea,Chelsea,Chelsea,Chelsea,1
153079,S. Agüero,Argentina,87,€51M,€260K,Right,High/ Medium,Unique,Substitute,173cm,70kg,€104.6M,2023,1,1,1,1,1,30,33,Manchester City,Manchester City,Manchester City,FC Barcelona,FC Barcelona,2
158963,L. Biglia,Argentina,76,€1.5M,€23K,Right,Medium/ Medium,Normal (170-185),Centre Defensive Midfield,178cm,63kg,€3.0M,2023,1,1,1,1,1,32,36,Milan,Milan,Fatih Karagümrük S.K.,Fatih Karagümrük S.K.,İstanbul Başakşehir FK,3
168542,D. Silva,Spain,83,€12M,€37K,Left,High/ Medium,Normal (170-185),Centre Attacking Midfield,173cm,67kg,€25.2M,2023,1,1,1,1,1,32,36,Manchester City,Manchester City,Real Sociedad,Real Sociedad,Real Sociedad,2
200610,K. Volland,Germany,82,€30.5M,€76K,Left,High/ High,Stocky (170-185),Substitute,179cm,85kg,€58.0M,2023,1,1,1,1,1,25,29,Bayer 04 Leverkusen,Bayer 04 Leverkusen,AS Monaco,AS Monaco,AS Monaco,2
184200,M. Arnautović,Austria,82,€19.5M,€51K,Right,Medium/ Low,Normal (185+),Striker,192cm,83kg,€33.2M,2023,1,1,1,1,1,29,33,Shanghai SIPG FC,Shanghai SIPG FC,Shanghai SIPG FC,Bologna,Bologna,2
207410,M. Kovačić,Croatia,84,€42M,€155K,Right,High/ High,Normal (170-185),Substitute,176cm,80kg,€77.7M,2023,1,1,1,1,1,24,28,Chelsea,Chelsea,Chelsea,Chelsea,Chelsea,1
230767,R. Sanches,Portugal,80,€33M,€72K,Right,High/ High,Normal (170-185),Substitute,176cm,70kg,€67.7M,2023,1,1,1,1,1,20,24,FC Bayern München,LOSC Lille,LOSC Lille,LOSC Lille,Paris Saint-Germain,3
200949,L. Moura,Brazil,80,€20.5M,€105K,Right,Medium/ Medium,Unique,Substitute,174cm,70kg,€39.0M,2023,1,1,1,1,1,25,29,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,1
189712,K. Strootman,Netherlands,73,€2.4M,€28K,Left,Low/ Medium,Normal (185+),Reserve,186cm,78kg,€4.6M,2023,1,1,1,1,1,28,32,Olympique de Marseille,Olympique de Marseille,Olympique de Marseille,Cagliari,Olympique de Marseille,2
235569,T. Ndombele,France,79,€23M,€85K,Right,Low/ Low,Unique,Reserve,179cm,76kg,€45.4M,2023,1,1,1,1,1,21,25,Olympique Lyonnais,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,2
226456,P. Fornals,Spain,79,€21.5M,€72K,Right,High/ High,Lean (170-185),Left Midfield,178cm,67kg,€42.5M,2023,1,1,1,1,1,22,26,Villarreal CF,West Ham United,West Ham United,West Ham United,West Ham United,2
210406,P. Zieliński,Poland,83,€36.5M,€78K,Right,Medium/ Medium,Lean (170-185),Left Centre Midfield,180cm,75kg,€62.1M,2023,1,1,1,1,1,24,28,Napoli,Napoli,Napoli,Napoli,Napoli,1
209989,T. Partey,Ghana,84,€36M,€115K,Right,Medium/ High,Lean (185+),Right Centre Midfield,185cm,77kg,€68.4M,2023,1,1,1,1,1,25,29,Atlético Madrid,Atlético Madrid,Atlético Madrid,Arsenal,Arsenal,2
205498,J. orginho,Italy,85,€51.5M,€165K,Right,Medium/ Medium,Lean (170-185),Left Centre Midfield,180cm,68kg,€95.3M,2023,1,1,1,1,1,26,30,Chelsea,Chelsea,Chelsea,Chelsea,Chelsea,1
230251,M. Parrela,Brazil,79,€18.5M,€17K,Right,Medium/ Medium,Normal (185+),Substitute,188cm,88kg,€35.2M,2023,1,1,1,1,1,30,22,América FC (Minas Gerais),CSA - AL,Coritiba,RB Bragantino,RB Bragantino,4
205988,L. Shaw,England,80,€22.5M,€105K,Left,Medium/ Medium,Stocky (170-185),Left Back,181cm,75kg,€44.4M,2023,1,1,1,1,1,22,26,Manchester United,Manchester United,Manchester United,Manchester United,Manchester United,1
208450,A. Pereira,Brazil,76,€10M,€51K,Right,Medium/ Medium,Normal (170-185),Centre Attacking Midfield,177cm,70kg,€19.8M,2023,1,1,1,1,1,22,26,Manchester United,Manchester United,Manchester United,Manchester United,Fulham,2
201519,J. Veretout,France,79,€15M,€42K,Right,Medium/ Medium,Normal (170-185),Substitute,177cm,67kg,€28.5M,2023,1,1,1,1,1,25,29,Fiorentina,Roma,Roma,Roma,Olympique de Marseille,3
172962,V. Moses,Nigeria,78,€13.5M,€56K,Right,Medium/ Medium,Stocky (170-185),Right Midfield,177cm,79kg,€21.6M,2023,1,1,1,1,1,27,30,Fenerbahçe SK,Inter,Chelsea,Spartak Moskva,Spartak Moskva,4
237183,M. Rojas,Paraguay,73,€3.3M,€17K,Left,Medium/ Low,Normal (185+),Substitute,186cm,78kg,€5.0M,2023,1,1,1,1,1,22,26,Defensa y Justicia,Racing Club,Racing Club,Racing Club,Racing Club,2
189362,H. ulk,Brazil,80,€13M,€20K,Left,High/ Low,Stocky (170-185),Left Wing,180cm,85kg,€20.8M,2023,1,1,1,1,1,31,33,Shanghai SIPG FC,Shanghai SIPG FC,Shanghai SIPG FC,Shanghai Port FC,Shanghai Port FC,2
170368,E. Lamela,Argentina,79,€17M,€34K,Left,High/ High,Lean (170-185),Substitute,181cm,79kg,€35.7M,2023,1,1,1,1,1,26,30,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Sevilla FC,Sevilla FC,2
189596,T. Müller,Germany,87,€63M,€115K,Right,High/ High,Lean (185+),Centre Attacking Midfield,185cm,76kg,€104.0M,2023,1,1,1,1,1,28,32,FC Bayern München,FC Bayern München,FC Bayern München,FC Bayern München,FC Bayern München,1
204970,F. Thauvin,France,79,€17.5M,€56K,Left,High/ Medium,Normal (170-185),Substitute,181cm,77kg,€28.0M,2023,1,1,1,1,1,25,28,Olympique de Marseille,Olympique de Marseille,Olympique de Marseille,Tigres U.A.N.L.,Tigres U.A.N.L.,2
167905,A. Valencia,Ecuador,78,€5M,€13K,Right,Medium/ Medium,Stocky (170-185),Right Back,180cm,88kg,€8.3M,2023,1,1,1,1,1,32,34,Manchester United,LDU Quito,LDU Quito,Gallos Blancos de Querétaro,Gallos Blancos de Querétaro,3
230481,R. Cabrais,Brazil,83,€35M,€59K,Right,Medium/ Low,Normal (170-185),Right Midfield,177cm,75kg,€63.0M,2023,1,1,1,1,1,26,30,Grêmio,Grêmio,Grêmio,Grêmio,Palmeiras,2
191076,J. Guðmundsson,Iceland,72,€1.9M,€30K,Left,Medium/ High,Normal (170-185),Substitute,179cm,77kg,€3.6M,2023,1,1,1,1,1,27,31,Burnley,Burnley,Burnley,Burnley,Burnley,1
184484,G. Sigurðsson,Iceland,79,€14.5M,€83K,Right,Medium/ Medium,Normal (185+),Reserve,186cm,77kg,€27.6M,2023,1,1,1,1,1,28,31,Everton,Everton,Everton,Everton,Everton,1
216475,M. orales,Spain,80,€10M,€39K,Right,High/ Medium,Lean (170-185),Left Striker,180cm,70kg,€21.0M,2023,1,1,1,1,1,30,34,Levante UD,Levante UD,Levante UD,Levante Unión Deportiva,Villarreal CF,3
190059,S. Zuber,Switzerland,75,€5.5M,€1K,Right,High/ Medium,Normal (170-185),Left Wing,182cm,74kg,€12.1M,2023,1,1,1,1,1,26,30,VfB Stuttgart,TSG 1899 Hoffenheim,Eintracht Frankfurt,AEK Athens,AEK Athens,4
211110,P. Dybala,Argentina,86,€69.5M,€130K,Left,High/ Low,Unique,Left Forward,177cm,75kg,€118.2M,2023,1,1,1,1,1,24,28,Juventus,Juventus,Juventus,Juventus,Roma,2
201400,R. afinha,Brazil,78,€13.5M,€74K,Left,High/ Medium,Normal (170-185),Reserve,174cm,71kg,€25.0M,2023,1,1,1,1,1,25,29,FC Barcelona,RC Celta,FC Barcelona,Paris Saint-Germain,Paris Saint-Germain,3
202135,S. Sturaro,Italy,72,€2.3M,€5K,Right,High/ High,Normal (170-185),Right Defensive Midfield,181cm,80kg,€3.7M,2023,1,1,1,1,1,25,29,Genoa,Genoa,Genoa,Genoa,Genoa,1
221695,G. Donsah,Ghana,70,€2.3M,€8K,Right,Medium/ High,Normal (170-185),Right Centre Midfield,174cm,70kg,€4.7M,2023,1,1,1,1,1,22,25,Bologna,KSV Cercle Brugge,Bologna,Crotone,Yeni Malatyaspor,4
213991,J. Lerma,Colombia,75,€5.5M,€38K,Right,Medium/ Medium,Normal (170-185),Centre Defensive Midfield,179cm,70kg,€11.0M,2023,1,1,1,1,1,23,27,Bournemouth,Bournemouth,Bournemouth,AFC Bournemouth,AFC Bournemouth,2
146562,S. Cazorla,Spain,82,€0,€0,Right,High/ Medium,Stocky (170-),Substitute,168cm,65kg,€6.3M,2023,1,1,1,1,1,33,35,Villarreal CF,Villarreal CF,Free Agent,Free Agent,Free Agent,2
204963,C. arvajal,Spain,84,€36.5M,€185K,Right,High/ Medium,Unique,Right Back,173cm,73kg,€74.8M,2023,1,1,1,1,1,26,30,Real Madrid,Real Madrid,Real Madrid,Real Madrid CF,Real Madrid CF,2
205069,J. Bernat,Spain,78,€12.5M,€68K,Left,High/ Medium,Normal (170-),Substitute,170cm,67kg,€23.1M,2023,1,1,1,1,1,25,29,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,Paris Saint-Germain,1
193348,X. Shaqiri,Switzerland,76,€7M,€9K,Left,Medium/ Low,Unique,Centre Attacking Midfield,169cm,72kg,€10.2M,2023,1,1,1,1,1,26,30,Liverpool,Liverpool,Liverpool,Olympique Lyonnais,Chicago Fire Football Club,3
172871,J. Vertonghen,Belgium,81,€7M,€13K,Left,Medium/ Medium,Normal (185+),Left Centre Back,191cm,89kg,€14.0M,2023,1,1,1,1,1,31,35,Tottenham Hotspur,Tottenham Hotspur,SL Benfica,SL Benfica,SL Benfica,2
218667,B. Silva,Portugal,88,€97.5M,€260K,Left,High/ High,Lean (170-185),Left Centre Midfield,173cm,64kg,€180.4M,2023,1,1,1,1,1,23,27,Manchester City,Manchester City,Manchester City,Manchester City,Manchester City,1
225663,A. Golovin,Russia,79,€20.5M,€55K,Right,High/ High,Lean (170-185),Left Midfield,180cm,69kg,€40.5M,2023,1,1,1,1,1,22,26,AS Monaco,AS Monaco,AS Monaco,AS Monaco,AS Monaco,1
212501,L. Dendoncker,Belgium,76,€8.5M,€66K,Right,High/ High,Normal (185+),Substitute,189cm,88kg,€16.8M,2023,1,1,1,1,1,23,27,Wolverhampton Wanderers,Wolverhampton Wanderers,Wolverhampton Wanderers,Wolverhampton Wanderers,Wolverhampton Wanderers,1
193165,J. Corona,Mexico,81,€25.5M,€40K,Right,Medium/ Medium,Normal (170-185),Right Wing,173cm,66kg,€53.6M,2023,1,1,1,1,1,25,29,FC Porto,FC Porto,FC Porto,FC Porto,Sevilla FC,2
228618,F. Mendy,France,83,€38M,€170K,Left,High/ High,Unique,Left Back,180cm,73kg,€80.8M,2023,1,1,1,1,1,23,27,Olympique Lyonnais,Real Madrid,Real Madrid,Real Madrid CF,Real Madrid CF,3
224031,A. Marušić,Montenegro,79,€15.5M,€51K,Right,Low/ High,Normal (185+),Left Back,185cm,85kg,€26.4M,2023,1,1,1,1,1,25,29,Lazio,Lazio,Lazio,Lazio,Lazio,1
220971,N. Keïta,Guinea,81,€29.5M,€115K,Right,Medium/ Medium,Lean (170-185),Substitute,172cm,64kg,€56.8M,2023,1,1,1,1,1,23,27,Liverpool,Liverpool,Liverpool,Liverpool,Liverpool,1
203483,D. Klaassen,Netherlands,79,€17M,€21K,Right,High/ High,Normal (170-185),Substitute,179cm,70kg,€23.8M,2023,1,1,1,1,1,25,29,SV Werder Bremen,SV Werder Bremen,SV Werder Bremen,Ajax,Ajax,2
208830,J. Vardy,England,85,€23M,€110K,Right,High/ Medium,Unique,Striker,179cm,74kg,€43.7M,2023,1,1,1,1,1,31,35,Leicester City,Leicester City,Leicester City,Leicester City,Leicester City,1
205201,O. Yokuşlu,Turkey,75,€5.5M,€31K,Right,Medium/ High,Lean (185+),Substitute,191cm,79kg,€10.9M,2023,1,1,1,1,1,24,28,RC Celta,RC Celta,RC Celta,RC Celta de Vigo,West Bromwich Albion,3
192883,H. Mkhitaryan,Armenia,81,€16M,€74K,Right,High/ Low,Normal (170-185),Substitute,177cm,75kg,€26.4M,2023,1,1,1,1,1,29,33,Arsenal,Roma,Roma,Roma,Inter,3
216393,Y. Tielemans,Belgium,84,€52.5M,€115K,Right,Medium/ Medium,Normal (170-185),Right Defensive Midfield,176cm,72kg,€103.7M,2023,1,1,1,1,1,21,25,Leicester City,Leicester City,Leicester City,Leicester City,Leicester City,1
197853,S. Aurier,Côte d'Ivoire,79,€16M,€35K,Right,High/ Medium,Stocky (170-185),Right Back,174cm,74kg,€33.6M,2023,1,1,1,1,1,25,28,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,Villarreal CF,2
179944,D. Luiz,Brazil,79,€8.5M,€76K,Right,Medium/ Medium,Normal (185+),Right Centre Back,189cm,86kg,€16.2M,2023,1,1,1,1,1,31,33,Chelsea,Arsenal,Arsenal,Arsenal,Arsenal,2
208574,F. Kostić,Serbia,85,€53M,€56K,Left,High/ High,Normal (170-185),Left Midfield,184cm,84kg,€90.1M,2023,1,1,1,1,1,25,29,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,Eintracht Frankfurt,1
208128,H. Çalhanoğlu,Turkey,84,€42M,€100K,Right,High/ High,Normal (170-185),Left Centre Midfield,178cm,76kg,€69.3M,2023,1,1,1,1,1,24,28,Milan,Milan,Milan,Inter,Inter,2
192679,E. scudero,Spain,75,€3.9M,€20K,Left,Medium/ Medium,Lean (170-185),Left Back,176cm,72kg,€8.6M,2023,1,1,1,1,1,28,32,Sevilla FC,Sevilla FC,Sevilla FC,Granada CF,Real Valladolid CF,3
203886,A. Trebel,France,71,€1.5M,€14K,Left,High/ High,Normal (170-185),Left Centre Midfield,174cm,72kg,€2.3M,2023,1,1,1,1,1,27,31,RSC Anderlecht,RSC Anderlecht,RSC Anderlecht,RSC Anderlecht,RSC Anderlecht,1
195479,J. Tavernier,England,78,€12M,€51K,Right,High/ Medium,Lean (185+),Right Back,182cm,75kg,€21.6M,2023,1,1,1,1,1,26,30,Rangers FC,Rangers FC,Rangers FC,Rangers FC,Rangers FC,1
216594,N. Fekir,France,85,€54.5M,€48K,Left,High/ Medium,Stocky (170-185),Centre Attacking Midfield,173cm,75kg,€114.5M,2023,1,1,1,1,1,24,28,Olympique Lyonnais,Real Betis,Real Betis,Real Betis Balompié,Real Betis Balompié,3
208135,A. Doucouré,Mali,79,€17M,€49K,Right,High/ High,Unique,Right Centre Midfield,184cm,76kg,€32.3M,2023,1,1,1,1,1,25,29,Watford,Watford,Everton,Everton,Everton,2
226790,W. Ndidi,Nigeria,84,€47.5M,€105K,Right,Medium/ High,Lean (170-185),Reserve,183cm,74kg,€93.8M,2023,1,1,1,1,1,21,25,Leicester City,Leicester City,Leicester City,Leicester City,Leicester City,1
205678,E. Višća,Bosnia and Herzegovina,81,€20.5M,€48K,Right,High/ Medium,Lean (170-185),Right Wing,172cm,63kg,€39.0M,2023,1,1,1,1,1,28,32,Medipol Başakşehir FK,Medipol Başakşehir FK,Medipol Başakşehir FK,İstanbul Başakşehir FK,Trabzonspor,3
216451,J. Seri,Côte d'Ivoire,73,€2.5M,€14K,Right,Medium/ Medium,Normal (170-),Left Centre Midfield,168cm,73kg,€4.8M,2023,1,1,1,1,1,26,30,Fulham,Galatasaray SK,Fulham,Fulham,Hull City,3
202556,M. Depay,Netherlands,85,€55M,€230K,Right,High/ Low,Unique,Left Wing,176cm,78kg,€112.8M,2023,1,1,1,1,1,24,28,Olympique Lyonnais,Olympique Lyonnais,Olympique Lyonnais,FC Barcelona,FC Barcelona,2
206511,M. Arnold,Germany,80,€20.5M,€51K,Left,High/ Medium,Normal (170-185),Right Defensive Midfield,184cm,74kg,€36.4M,2023,1,1,1,1,1,24,28,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,VfL Wolfsburg,1
209781,P. Capelle,France,74,€1.7M,€15K,Left,High/ Medium,Lean (170-185),Substitute,181cm,73kg,€3.4M,2023,1,1,1,1,1,31,35,Angers SCO,Angers SCO,Angers SCO,Angers SCO,Angers SCO,1
212811,M. Lemina,Gabon,75,€5.5M,€38K,Right,Medium/ Medium,Normal (170-185),Substitute,184cm,85kg,€10.5M,2023,1,1,1,1,1,24,28,Southampton,Galatasaray SK,Fulham,OGC Nice,OGC Nice,4
234457,O. Etebo,Nigeria,72,€2.6M,€19K,Right,High/ High,Lean (170-185),Reserve,176cm,70kg,€5.1M,2023,1,1,1,1,1,22,26,Stoke City,Getafe CF,Galatasaray SK,Watford,Stoke City,4
173030,Ó. Trejo,Argentina,79,€8M,€25K,Right,High/ Medium,Normal (170-185),Centre Attacking Midfield,180cm,79kg,€16.8M,2023,1,1,1,1,1,30,34,Rayo Vallecano,Rayo Vallecano,Rayo Vallecano,Rayo Vallecano,Rayo Vallecano,1
202642,F. ernando,Brazil,78,€12M,€27K,Right,Medium/ Medium,Stocky (170-185),Right Centre Midfield,173cm,66kg,€24.0M,2023,1,1,1,1,1,26,30,Beijing Sinobo Guoan FC,Beijing Sinobo Guoan FC,Beijing Sinobo Guoan FC,Beijing Guoan FC,Antalyaspor,3
237239,E. Bardhi,North Macedonia,76,€8M,€13K,Right,Medium/ Medium,Normal (170-185),Substitute,172cm,64kg,€12.8M,2023,1,1,1,1,1,22,26,Levante UD,Levante UD,Levante UD,Levante Unión Deportiva,Levante Unión Deportiva,2
203376,V. van Dijk,Netherlands,90,€98M,€230K,Right,Medium/ High,Unique,Left Centre Back,193cm,92kg,€181.3M,2023,1,1,1,1,1,26,30,Liverpool,Liverpool,Liverpool,Liverpool,Liverpool,1
